38	4	33	28	24	4.8734	1.58379184545052	1	1	2	2	3	4	0	2	11	14	8	15	0	1	5.74456264653803	5.29150262212918
38	3	33	28	24	4.8734	1.58379184545052	1	1	1	1	2	4	0	1	5	14	4	6	4	3	5.74456264653803	5.29150262212918
39	2	48	32	28	4.6461	1.5360281580081	1	1	2	2	5	5	0	0	11	16	3	7	0	0	6.92820323027551	5.65685424949238
39	6	48	32	28	4.6461	1.5360281580081	5	1	.	2	.	2	.	0	.	21	.	4	.	0	6.92820323027551	5.65685424949238
39	5	48	32	28	4.6461	1.5360281580081	1	1	2	1	2	2	0	1	16	19	9	14	0	0	6.92820323027551	5.65685424949238
39	1	48	32	28	4.6461	1.5360281580081	1	1	2	2	2	4	0	0	12	13	8	9	1	1	6.92820323027551	5.65685424949238
39	4	48	32	28	4.6461	1.5360281580081	1	1	1	1	2	1	0	1	11	20	2	8	2	0	6.92820323027551	5.65685424949238
39	3	48	32	28	4.6461	1.5360281580081	1	1	2	.	3	.	0	.	12	.	6	.	0	.	6.92820323027551	5.65685424949238
40	2	50	33	25	3.9411	1.37145987216144	1	3	1	1	3	2	0	0	19	17	3	3	2	1	7.07106781186548	5.74456264653803
40	6	50	33	25	3.9411	1.37145987216144	5	3	.	2	.	8	.	0	.	20	.	4	.	0	7.07106781186548	5.74456264653803
40	5	50	33	25	3.9411	1.37145987216144	5	5	.	.	.	.	.	.	.	.	.	.	.	.	7.07106781186548	5.74456264653803
40	1	50	33	25	3.9411	1.37145987216144	1	5	2	.	4	.	1	.	19	.	5	.	0	.	7.07106781186548	5.74456264653803
40	4	50	33	25	3.9411	1.37145987216144	1	1	1	1	5	2	0	1	13	16	3	8	1	0	7.07106781186548	5.74456264653803
40	3	50	33	25	3.9411	1.37145987216144	1	3	1	1	2	5	1	2	13	17	5	5	1	1	7.07106781186548	5.74456264653803
41	2	37	24	20	4.4371	1.49000100989353	5	5	.	.	.	.	.	.	.	.	.	.	.	.	6.08276253029822	4.89897948556636
41	6	37	24	20	4.4371	1.49000100989353	1	5	1	.	5	.	0	.	13	.	3	.	2	.	6.08276253029822	4.89897948556636
41	5	37	24	20	4.4371	1.49000100989353	1	1	1	1	5	5	1	0	16	15	8	5	1	1	6.08276253029822	4.89897948556636
41	1	37	24	20	4.4371	1.49000100989353	5	1	.	1	.	5	.	1	.	15	.	15	.	1	6.08276253029822	4.89897948556636
41	4	37	24	20	4.4371	1.49000100989353	1	1	1	1	5	5	0	1	11	16	2	14	1	4	6.08276253029822	4.89897948556636
41	3	37	24	20	4.4371	1.49000100989353	1	5	1	.	5	.	1	.	17	.	6	.	1	.	6.08276253029822	4.89897948556636
42	2	45	29	21	4.8328	1.57542600984239	.	.	2	1	3	8	2	1	8	20	14	14	4	8	6.70820393249937	5.3851648071345
42	6	45	29	21	4.8328	1.57542600984239	.	.	1	.	4	.	1	.	15	.	29	.	3	.	6.70820393249937	5.3851648071345
42	5	45	29	21	4.8328	1.57542600984239	.	.	2	2	5	8	1	3	13	21	14	20	1	7	6.70820393249937	5.3851648071345
42	1	45	29	21	4.8328	1.57542600984239	.	.	2	1	4	5	3	2	13	14	11	14	13	4	6.70820393249937	5.3851648071345
42	4	45	29	21	4.8328	1.57542600984239	.	.	1	1	3	8	0	1	20	21	14	11	6	2	6.70820393249937	5.3851648071345
42	3	45	29	21	4.8328	1.57542600984239	.	.	1	1	4	5	3	1	14	15	18	11	3	6	6.70820393249937	5.3851648071345
43	2	74	38	34	4.5715	1.51984137862234	1	1	1	1	9	9	0	0	14	16	5	5	2	1	8.60232526704263	6.16441400296898
43	6	74	38	34	4.5715	1.51984137862234	1	1	1	1	9	8	0	0	20	23	3	11	3	3	8.60232526704263	6.16441400296898
43	5	74	38	34	4.5715	1.51984137862234	2	5	1	.	9	.	0	.	17	.	1	.	4	.	8.60232526704263	6.16441400296898
43	1	74	38	34	4.5715	1.51984137862234	1	1	1	1	9	9	0	0	16	19	3	5	3	1	8.60232526704263	6.16441400296898
43	4	74	38	34	4.5715	1.51984137862234	1	1	1	1	9	9	0	1	23	19	1	9	2	1	8.60232526704263	6.16441400296898
43	3	74	38	34	4.5715	1.51984137862234	1	1	1	1	9	8	1	0	25	25	5	2	1	2	8.60232526704263	6.16441400296898
44	2	31	24	20	4.8131	1.57134136716726	1	5	2	.	3	.	0	.	10	.	4	.	6	.	5.56776436283002	4.89897948556636
44	6	31	24	20	4.8131	1.57134136716726	5	1	.	2	.	3	.	0	.	10	.	10	.	1	5.56776436283002	4.89897948556636
44	5	31	24	20	4.8131	1.57134136716726	5	1	.	2	.	3	.	0	.	13	.	6	.	0	5.56776436283002	4.89897948556636
44	1	31	24	20	4.8131	1.57134136716726	1	1	2	2	5	3	1	1	16	9	8	7	1	0	5.56776436283002	4.89897948556636
44	4	31	24	20	4.8131	1.57134136716726	5	1	.	2	.	4	.	0	.	16	.	10	.	0	5.56776436283002	4.89897948556636
44	3	31	24	20	4.8131	1.57134136716726	1	5	1	.	4	.	1	.	16	.	11	.	1	.	5.56776436283002	4.89897948556636
45	2	50	30	22	4.5749	1.5205848405651	1	3	1	1	5	3	0	1	18	17	4	2	2	4	7.07106781186548	5.47722557505166
45	6	50	30	22	4.5749	1.5205848405651	1	1	1	1	4	5	0	0	16	25	3	2	3	1	7.07106781186548	5.47722557505166
45	5	50	30	22	4.5749	1.5205848405651	1	1	1	2	4	3	0	0	14	25	2	3	2	1	7.07106781186548	5.47722557505166
45	1	50	30	22	4.5749	1.5205848405651	1	1	1	1	4	5	0	0	13	21	9	6	3	1	7.07106781186548	5.47722557505166
45	4	50	30	22	4.5749	1.5205848405651	1	1	1	2	8	3	0	0	23	21	7	3	3	1	7.07106781186548	5.47722557505166
45	3	50	30	22	4.5749	1.5205848405651	1	1	1	1	3	5	1	0	12	25	5	4	2	1	7.07106781186548	5.47722557505166
